-7.87118355000000e-01,-6.02320505000000e-01,-4.32679215000000e-01,4.98170930000000e-01,1.33311040000000e+00,-1.55475834400000e+00,3.50006147000000e-01,1.01711260400000e+00,0.00000000000000e+00,5.00000000000000e-01
-7.87118355000000e-01,-6.01329545000000e-01,-4.21079588000000e-01,5.01784721000000e-01,-1.00176220100000e+00,-1.55475834400000e+00,3.06117564000000e-01,-1.59101413000000e-01,0.00000000000000e+00,5.00000000000000e-01
-7.75745302000000e-01,-5.97341936000000e-01,-4.17085561000000e-01,5.01784721000000e-01,-9.75429052000000e-01,-1.55475834400000e+00,1.46477614800000e+00,-1.32653771400000e+00,0.00000000000000e+00,5.00000000000000e-01
-7.75745302000000e-01,-5.97341936000000e-01,-4.13514952000000e-01,5.16365071000000e-01,-9.92984485000000e-01,-1.55475834400000e+00,8.67891423000000e-01,-1.10709480000000e+00,2.62271744005005e-265,5.00000000000000e-01
-7.75745302000000e-01,-5.97254226000000e-01,-4.13514952000000e-01,5.32858092000000e-01,-9.92984485000000e-01,-1.55475834400000e+00,1.61399733000000e+00,-1.13342795000000e+00,1.20080887934671e-311,5.00000000000000e-01
-7.75745302000000e-01,-5.94653421000000e-01,-4.13514952000000e-01,5.34438779000000e-01,-9.75429052000000e-01,1.56896383000000e-01,1.01711260400000e+00,6.66003942000000e-01,1.20080909529687e-311,5.00000000000000e-01
-7.75745302000000e-01,-5.92942476000000e-01,-4.13514952000000e-01,5.54067819000000e-01,-1.01053991800000e+00,-1.19487196600000e+00,-1.31775999700000e+00,2.00784965000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.75745302000000e-01,-5.92525793000000e-01,-4.12484218000000e-01,5.54067819000000e-01,-1.03687306800000e+00,1.55255331400000e+00,-1.32653771400000e+00,-1.15212830000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.75745302000000e-01,-5.91298958000000e-01,-4.09513398000000e-01,5.54067819000000e-01,-1.03687306800000e+00,-3.60988894000000e-01,-5.18987791000000e-01,-5.89209524000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.75745302000000e-01,-5.90216406000000e-01,-4.00855988000000e-01,5.68618061000000e-01,-1.05442850100000e+00,-1.06435114000000e-01,1.04344575400000e+00,-4.66321492000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.71676400000000e-01,-5.90216406000000e-01,-4.00855988000000e-01,5.71883229000000e-01,-1.06320621700000e+00,-9.76573970000000e-02,3.14895281000000e-01,-3.96099760000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.62342266000000e-01,-5.90009609000000e-01,-3.99868118000000e-01,5.89832542000000e-01,-9.84206768000000e-01,1.47355386500000e+00,1.79832937700000e+00,-2.64434012000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.61838586000000e-01,-5.80800742000000e-01,-3.92991219000000e-01,6.20665047000000e-01,-8.08652437000000e-01,-1.45820346200000e+00,1.30563233000000e-01,-2.64434012000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.60744386000000e-01,-5.80800742000000e-01,-3.90581365000000e-01,6.71353196000000e-01,-8.52541020000000e-01,-1.40553716300000e+00,-3.87322043000000e-01,1.11366748600000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.59755327000000e-01,-5.67105576000000e-01,-3.89336307000000e-01,6.74365613000000e-01,-8.43763304000000e-01,9.20557722000000e-01,-3.87322043000000e-01,-1.85434563000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.58378743000000e-01,-5.64638912000000e-01,-3.82712635000000e-01,6.78121230000000e-01,-8.08652437000000e-01,1.92999512500000e+00,-4.57543776000000e-01,1.19266693500000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.54998767000000e-01,-5.63934457000000e-01,-3.72191362000000e-01,6.96248816000000e-01,-8.26207871000000e-01,7.62558824000000e-01,-4.04877476000000e-01,1.64529180000000e-02,5.00000000000000e-01,5.00000000000000e-01
-7.53768763000000e-01,-5.63549704000000e-01,-3.70399917000000e-01,7.08960073000000e-01,-8.70096453000000e-01,-3.87322043000000e-01,1.38577669900000e+00,3.40083510000000e-02,5.00000000000000e-01,5.00000000000000e-01
-7.44822314000000e-01,-5.62940011000000e-01,-3.70399917000000e-01,7.87177528000000e-01,-8.70096453000000e-01,8.41558273000000e-01,1.50866473100000e+00,7.67520100000000e-03,5.00000000000000e-01,5.00000000000000e-01
-7.39199664000000e-01,-5.62587268000000e-01,-3.70262765000000e-01,8.07014949000000e-01,-8.43763304000000e-01,-1.55475834400000e+00,-1.28264913100000e+00,-3.08322594000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.34992819000000e-01,-5.60739568000000e-01,-3.69574315000000e-01,8.07908691000000e-01,1.28044410100000e+00,-1.55475834400000e+00,-1.22998283200000e+00,-9.88023200000000e-03,5.00000000000000e-01,5.00000000000000e-01
-7.33914465000000e-01,-5.59452279000000e-01,-3.69359595000000e-01,8.42629131000000e-01,1.35944355000000e+00,-2.73211728000000e-01,1.57888646300000e+00,-2.38100862000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.33914465000000e-01,-5.59424864000000e-01,-3.64796045000000e-01,8.42629131000000e-01,2.03532772400000e+00,-1.10251500000000e-03,1.71932992800000e+00,-1.10709480000000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.30478314000000e-01,-5.58056282000000e-01,-3.52002624000000e-01,8.42629131000000e-01,1.96510599100000e+00,4.27860680000000e-02,1.76321851100000e+00,-5.89209524000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.25996215000000e-01,-5.58056282000000e-01,-3.51220362000000e-01,8.42629131000000e-01,2.07043859000000e+00,-7.13242470000000e-02,1.20144465200000e+00,-2.64434012000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.24109374000000e-01,-5.58056282000000e-01,-3.51115775000000e-01,8.42629131000000e-01,1.46477614800000e+00,1.39455441600000e+00,1.19266693500000e+00,-1.01053991800000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.23991635000000e-01,-5.55106459000000e-01,-3.51115775000000e-01,8.42629131000000e-01,4.64116462000000e-01,-1.38798173000000e+00,1.54377559700000e+00,-8.17430154000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.23991635000000e-01,-5.55106459000000e-01,-3.49563295000000e-01,8.64540065000000e-01,-8.52541020000000e-01,9.03002289000000e-01,1.59644189600000e+00,1.38577669900000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.23991635000000e-01,-5.55106459000000e-01,-3.31842885000000e-01,8.64540065000000e-01,1.13122291900000e+00,2.52306350000000e-02,1.30563233000000e-01,-1.37920401300000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.23514497000000e-01,-5.54763858000000e-01,-2.97897259000000e-01,8.65105784000000e-01,-3.96099760000000e-01,-1.23876054800000e+00,1.54377559700000e+00,-6.85764406000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.19633455000000e-01,-5.54645406000000e-01,-2.89667387000000e-01,8.65211163000000e-01,-1.33531543000000e+00,-9.84206768000000e-01,9.38113155000000e-01,-1.32768263000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.16603290000000e-01,-5.54645406000000e-01,-2.78131860000000e-01,8.68153063000000e-01,1.42966528200000e+00,1.14877835300000e+00,1.93877284200000e+00,-1.20364968200000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.15317507000000e-01,-5.54645406000000e-01,-2.78131860000000e-01,8.68672035000000e-01,1.42088756600000e+00,1.32433268300000e+00,1.47355386500000e+00,-1.20364968200000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.12739601000000e-01,-5.54645406000000e-01,-2.74120084000000e-01,8.72540955000000e-01,1.15755606900000e+00,-9.57873619000000e-01,-8.96429603000000e-01,-3.69766610000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.11868519000000e-01,-5.51547656000000e-01,-2.64489938000000e-01,8.72540955000000e-01,2.03532772400000e+00,3.93894729000000e-01,1.83229532000000e-01,-1.20364968200000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.11868519000000e-01,-5.51547656000000e-01,-2.64489938000000e-01,8.72540955000000e-01,-2.90767161000000e-01,-9.31540469000000e-01,1.59644189600000e+00,-1.21242739900000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.11868519000000e-01,-5.49923550000000e-01,-2.62353436000000e-01,8.72540955000000e-01,-4.39988342000000e-01,-2.29323145000000e-01,1.56133103000000e+00,-1.19487196600000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.11868519000000e-01,-5.49332080000000e-01,-2.58731880000000e-01,8.97486490000000e-01,-3.96099760000000e-01,-2.38100862000000e-01,1.80710709400000e+00,-9.31540469000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.11868519000000e-01,-5.49332080000000e-01,-2.49171934000000e-01,9.25476136000000e-01,-4.39988342000000e-01,-4.48766059000000e-01,1.82466252700000e+00,-8.87651886000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.11012413000000e-01,-5.49332080000000e-01,-2.21213744000000e-01,9.32998462000000e-01,1.58766418000000e+00,1.30563233000000e-01,4.46561029000000e-01,6.91192170000000e-02,5.00000000000000e-01,5.00000000000000e-01
-7.10649132000000e-01,-5.49332080000000e-01,-2.12306673000000e-01,9.44443585000000e-01,1.49988701400000e+00,-1.28264913100000e+00,1.08733433700000e+00,-4.49910980000000e-02,5.00000000000000e-01,5.00000000000000e-01
-7.10242115000000e-01,-5.49332080000000e-01,-2.12306673000000e-01,9.54057647000000e-01,1.50866473100000e+00,-1.22120511500000e+00,-4.13655193000000e-01,4.27860680000000e-02,5.00000000000000e-01,5.00000000000000e-01
-7.10242115000000e-01,-5.49332080000000e-01,-2.12306673000000e-01,9.54057647000000e-01,1.34188811700000e+00,-1.23876054800000e+00,-4.31210626000000e-01,-1.20364968200000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.08629102000000e-01,-5.49014199000000e-01,-1.95040423000000e-01,1.04991461600000e+00,-1.35287086300000e+00,-1.22120511500000e+00,2.53451265000000e-01,2.44673548000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.08216222000000e-01,-5.47844491000000e-01,-1.95040423000000e-01,1.04991461600000e+00,-1.55475834400000e+00,-1.12465023300000e+00,-3.96099760000000e-01,2.79784414000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.05407195000000e-01,-5.47198984000000e-01,-1.95040423000000e-01,1.09797066400000e+00,-1.55475834400000e+00,-1.14220566600000e+00,-4.13655193000000e-01,3.06117564000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.05407195000000e-01,-5.46599433000000e-01,-1.30931568000000e-01,1.09797066400000e+00,-1.55475834400000e+00,-1.15212830000000e-01,-1.85434563000000e-01,2.18340399000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.05407195000000e-01,-5.45286235000000e-01,-1.12049928000000e-01,1.21350738200000e+00,-1.55475834400000e+00,-1.11587251700000e+00,-1.24753826500000e+00,-8.52541020000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.05407195000000e-01,-5.40369070000000e-01,-9.43944090000000e-02,1.26064750400000e+00,-1.55475834400000e+00,-5.54098658000000e-01,1.04344575400000e+00,-6.41875823000000e-01,5.00000000000000e-01,5.00000000000000e-01
-7.05407195000000e-01,-5.37728492000000e-01,-9.43944090000000e-02,1.28634337100000e+00,1.71055221200000e+00,-5.36543224000000e-01,1.83344024300000e+00,-3.62133810000000e-02,5.00000000000000e-01,5.00000000000000e-01
-7.03004313000000e-01,-5.30015849000000e-01,-9.22944330000000e-02,1.58012451400000e+00,1.37699898300000e+00,-1.09831708400000e+00,-1.41545980000000e-01,-1.15976109900000e+00,5.00000000000000e-01,5.00000000000000e-01
-7.02594998000000e-01,-5.24840863000000e-01,-9.22944330000000e-02,1.58148255800000e+00,-4.22432909000000e-01,-4.49910980000000e-02,-1.94212279000000e-01,-1.32768263000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.98823456000000e-01,-5.22412231000000e-01,-6.98277620000000e-02,1.58566603000000e+00,-4.39988342000000e-01,-1.08076165000000e+00,-1.76656846000000e-01,-1.06435114000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.97019650000000e-01,-5.22278328000000e-01,-6.98277620000000e-02,1.65393189200000e+00,-4.49910980000000e-02,9.54523670000000e-02,3.40083510000000e-02,-1.06320621700000e+00,5.00000000000000e-01,5.00000000000000e-01
-6.96071634000000e-01,-5.17208879000000e-01,-5.91475490000000e-02,1.93777015900000e+00,1.49988701400000e+00,1.31555496700000e+00,-1.10251500000000e-03,-1.09831708400000e+00,5.00000000000000e-01,5.00000000000000e-01
-6.93676042000000e-01,-5.16474315000000e-01,-5.91475490000000e-02,2.12977487900000e+00,-1.46698117800000e+00,-2.55656295000000e-01,-9.88023200000000e-03,2.35895832000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.93676042000000e-01,-5.11076369000000e-01,-5.58942660000000e-02,2.13666413800000e+00,-1.45820346200000e+00,8.59113706000000e-01,1.70177449500000e+00,2.53451265000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.91254065000000e-01,-5.10395604000000e-01,-2.28337450000000e-02,2.26926355800000e+00,-1.45820346200000e+00,-1.86579480000000e-02,-6.76986689000000e-01,-3.17100311000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.86986924000000e-01,-5.07153809000000e-01,4.79754780000000e-02,2.36326648800000e+00,-1.45820346200000e+00,2.07043859000000e+00,-1.86579480000000e-02,6.03415010000000e-02,5.00000000000000e-01,5.00000000000000e-01
-6.60207871000000e-01,-5.06891233000000e-01,4.79754780000000e-02,2.36326648800000e+00,-1.45820346200000e+00,1.49988701400000e+00,-7.13242470000000e-02,6.66003942000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.60207871000000e-01,-5.01257491000000e-01,4.94753480000000e-02,2.36326648800000e+00,1.36822126600000e+00,1.21022236800000e+00,-5.37688140000000e-02,-7.73541571000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.60207871000000e-01,-5.01257491000000e-01,5.74643530000000e-02,2.36326648800000e+00,9.55668589000000e-01,-7.03319839000000e-01,-7.13242470000000e-02,-6.50653540000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.58661888000000e-01,-5.00942067000000e-01,5.77535510000000e-02,2.36326648800000e+00,-5.36543224000000e-01,1.29799953400000e+00,-1.86579480000000e-02,1.48233158100000e+00,5.00000000000000e-01,5.00000000000000e-01
-6.54221861000000e-01,-5.00942067000000e-01,5.87130560000000e-02,2.36326648800000e+00,1.32433268300000e+00,1.88610654300000e+00,-2.74356650000000e-02,-5.10210075000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.53053421000000e-01,-4.93446917000000e-01,5.98746030000000e-02,2.36972313800000e+00,-2.02989996000000e-01,1.13122291900000e+00,1.04230083000000e-01,-1.23990547000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.53053421000000e-01,-4.93446917000000e-01,6.08079610000000e-02,2.37343280000000e+00,-1.55475834400000e+00,-1.17731653200000e+00,1.13007800000000e-01,-2.20545429000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.48774712000000e-01,-4.93446917000000e-01,6.41404770000000e-02,2.37549046600000e+00,-1.55475834400000e+00,-3.25878027000000e-01,1.07855662000000e+00,-1.15212830000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.44156571000000e-01,-4.92905601000000e-01,6.41404770000000e-02,2.37549046600000e+00,-6.50653540000000e-01,1.80710709400000e+00,3.50006147000000e-01,4.64116462000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.42739261000000e-01,-4.91180315000000e-01,1.20970724000000e-01,2.37549046600000e+00,1.82466252700000e+00,2.19332662200000e+00,-4.04877476000000e-01,-8.01019640000000e-02,5.00000000000000e-01,5.00000000000000e-01
-6.41680637000000e-01,-4.90973756000000e-01,1.43287328000000e-01,2.37549046600000e+00,-4.22432909000000e-01,-3.62133810000000e-02,-4.57543776000000e-01,-7.13242470000000e-02,5.00000000000000e-01,5.00000000000000e-01
-6.41680637000000e-01,-4.84673590000000e-01,1.43287328000000e-01,2.37549046600000e+00,-3.52211177000000e-01,-9.31540469000000e-01,1.24533323500000e+00,-7.13242470000000e-02,5.00000000000000e-01,5.00000000000000e-01
-6.41680637000000e-01,-4.77920452000000e-01,2.18882189000000e-01,2.37549046600000e+00,-3.87322043000000e-01,-1.37042629600000e+00,1.16633378600000e+00,-1.50323696000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.39751644000000e-01,-4.76287948000000e-01,2.18882189000000e-01,2.37549046600000e+00,-6.06764957000000e-01,4.27860680000000e-02,1.25411095100000e+00,-1.23990547000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.37593670000000e-01,-4.76287948000000e-01,2.18882189000000e-01,2.41847880900000e+00,1.21022236800000e+00,-1.10251500000000e-03,3.50006147000000e-01,-1.41545980000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.37593670000000e-01,-4.76287948000000e-01,2.18882189000000e-01,2.46687238800000e+00,-1.08953936700000e+00,-2.20545429000000e-01,1.22777780100000e+00,-1.32768263000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.37593670000000e-01,-4.71680899000000e-01,2.18882189000000e-01,2.46687238800000e+00,-1.15098338300000e+00,1.21785517000000e-01,1.22777780100000e+00,-3.34655744000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.35983350000000e-01,-4.71485512000000e-01,2.18882189000000e-01,2.46687238800000e+00,1.28922181700000e+00,1.30563233000000e-01,-3.96099760000000e-01,-3.60988894000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.30914456000000e-01,-4.71485512000000e-01,2.18882189000000e-01,2.63755170200000e+00,1.39455441600000e+00,1.78077394400000e+00,-4.04877476000000e-01,-3.43433460000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.70643430000000e-01,2.18882189000000e-01,2.66647549700000e+00,1.48233158100000e+00,3.50006147000000e-01,-3.52211177000000e-01,-3.43433460000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.70276980000000e-01,2.52062350000000e-01,2.71487779200000e+00,-1.55475834400000e+00,1.11366748600000e+00,1.14000063600000e+00,-6.25465310000000e-02,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.68782102000000e-01,2.52062350000000e-01,2.71487779200000e+00,-1.55475834400000e+00,1.09611205300000e+00,1.10488977000000e+00,-1.06435114000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.68782102000000e-01,2.52062350000000e-01,2.72227096900000e+00,-1.55475834400000e+00,1.92121740900000e+00,-2.64434012000000e-01,-8.88796810000000e-02,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.68782102000000e-01,2.55559670000000e-01,2.72227096900000e+00,-6.41875823000000e-01,7.80114258000000e-01,-5.01432358000000e-01,-3.52211177000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.68782102000000e-01,2.62220739000000e-01,2.72860718600000e+00,-6.33098107000000e-01,1.49110929800000e+00,-4.75099209000000e-01,1.30677725000000e+00,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.68782102000000e-01,2.62220739000000e-01,2.76512699400000e+00,-6.68208973000000e-01,7.97669691000000e-01,-4.83876925000000e-01,-3.60988894000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.68782102000000e-01,2.81032101000000e-01,2.79045759900000e+00,-6.85764406000000e-01,1.77199622700000e+00,-5.10210075000000e-01,-3.69766610000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.68782102000000e-01,2.87930868000000e-01,3.50853232300000e+00,2.07921630700000e+00,1.65788591200000e+00,-5.01432358000000e-01,-3.60988894000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.68782102000000e-01,2.89860970000000e-01,3.50853232300000e+00,2.27118115000000e-01,1.65788591200000e+00,-5.45320941000000e-01,8.24002840000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.68782102000000e-01,2.94675132000000e-01,4.13772887100000e+00,-1.32768263000000e-01,-1.27387141400000e+00,-4.83876925000000e-01,8.06447407000000e-01,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.67652485000000e-01,2.94675132000000e-01,4.20914105300000e+00,-1.41545980000000e-01,1.75444079400000e+00,-7.55986138000000e-01,1.02589032100000e+00,5.00000000000000e-01,5.00000000000000e-01
-6.29549836000000e-01,-4.57782185000000e-01,3.17889439000000e-01,4.28182729200000e+00,-1.15212830000000e-01,-4.13655193000000e-01,-7.64763855000000e-01,1.10488977000000e+00,5.00000000000000e-01,5.00000000000000e-01
