5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
5.55500000000000e+03,5.55500000000000e+03
